feedback_id,customer_id,timestamp,customer_name,customer_email,customer_location,feedback_type,sentiment_label,feedback_text,sentiment_score,rating,product_name,purchase_date,topics_detected,cleaned_feedback
F006744,C006744,8/19/24 17:45,Omkar Kulkarni,omkar.kulkarni@rediffmail.com,Amritsar,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",-0.62,5,HP Pavilion x360 Laptop,1/3/25,"Support, Refund, Usability",     
F006745,C006745,1/16/25 17:45,Devansh Gupta,devansh.gupta@yahoo.in,Vadodara,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.31,5,Brooke Bond Red Label,11/1/24,"Delivery, Support, Pricing",    improvement   
F006746,C006746,5/26/24 17:45,Omkar Kulkarni,omkar.kulkarni@yahoo.in,Meerut,Praise,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.43,3,Xiaomi Redmi Note 12,10/21/24,Delivery, product      
F006747,C006747,11/21/24 17:45,Kunal Deshmukh,kunal.deshmukh@hotmail.com,Srinagar,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.02,5,Adidas Ultraboost,10/15/24,"Product Quality, Refund, Pricing",   highly recommended
F006748,C006748,4/5/24 17:45,Kunal Deshmukh,kunal.deshmukh@yahoo.in,Agra,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.65,1,Apple iPad Air,11/15/24,Support,   highly recommended
F006749,C006749,10/11/24 17:45,Arjun Singh,arjun.singh@yahoo.in,Rajkot,Suggestion,Negative,"Not bad, but not great either.",0.0,2,Sony Bravia OLED TV,2/12/25,Product Quality,not bad but not great either
F006750,C006750,1/6/25 17:45,Arjun Singh,arjun.singh@yahoo.in,Surat,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.19,4,Samsung Galaxy S23,12/23/24,"Refund, Delivery, Support",   highly recommended
F006751,C006751,3/15/25 17:45,Farhan Khan,farhan.khan@rediffmail.com,Jodhpur,Suggestion,Negative,"Late delivery, customer support बेकार है।",-0.12,4,Horlicks Classic Malt,2/3/25,"Pricing, Refund, Variety",late delivery customer support  
F006752,C006752,3/12/25 17:45,Lakshmi Rao,lakshmi.rao@rediffmail.com,Chennai,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.22,4,Levi's Jeans,1/7/25,"Product Quality, Delivery, Refund",item damaged  refund   
F006753,C006753,3/1/25 17:45,Sakshi Thakur,sakshi.thakur@outlook.com,Indore,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.7,2,LG Refrigerator 260L,2/2/25,Variety,     best purchase
F006754,C006754,1/19/25 17:45,Urvashi Sharma,urvashi.sharma@yahoo.in,Chandigarh,Suggestion,Positive,"5-star service, super helpful!",0.14,5,Maybelline Mascara,9/22/24,"Product Quality, Usability, Variety",star service super helpful
F006755,C006755,7/3/24 17:45,Madhav Joshi,madhav.joshi@rediffmail.com,Guwahati,Suggestion,Positive,"5-star service, super helpful!",0.5,2,Tata Tea Gold,11/8/24,"Usability, Pricing",star service super helpful
F006756,C006756,5/11/24 17:45,Aarav Sharma,aarav.sharma@rediffmail.com,Madurai,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",-0.2,3,Sony Bravia OLED TV,10/8/24,Product Quality,     
F006757,C006757,10/23/24 17:45,Ananya Reddy,ananya.reddy@gmail.com,Madurai,Complaint,Negative,"Late delivery, customer support बेकार है।",-0.36,4,Samsung Smart Watch,11/25/24,Support,late delivery customer support  
F006758,C006758,5/21/24 17:45,Aarav Sharma,aarav.sharma@rediffmail.com,Faridabad,Praise,Negative,"Late delivery, customer support बेकार है।",0.88,3,Mi Power Bank,10/27/24,"Pricing, Delivery, Support",late delivery customer support  
F006759,C006759,3/7/25 17:45,Bhavesh Patel,bhavesh.patel@yahoo.in,Jodhpur,Complaint,Positive,"5-star service, super helpful!",0.77,2,Horlicks Classic Malt,11/14/24,Refund,star service super helpful
F006760,C006760,8/24/24 17:45,Bhavesh Patel,bhavesh.patel@hotmail.com,Bangalore,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.42,2,L'Oreal Paris Lipstick,1/4/25,"Support, Usability",   highly recommended
F006761,C006761,11/7/24 17:45,Vikas Choudhary,vikas.choudhary@outlook.com,Nagpur,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",0.57,2,L'Oreal Paris Lipstick,10/29/24,"Pricing, Delivery",     
F006762,C006762,1/4/25 17:45,Madhav Joshi,madhav.joshi@yahoo.in,Howrah,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.19,2,Boat Airdopes 141,10/6/24,Variety,     best purchase
F006763,C006763,5/3/24 17:45,Ananya Reddy,ananya.reddy@hotmail.com,Ghaziabad,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.74,4,Dove Shampoo,12/7/24,"Support, Usability",   highly recommended
F006764,C006764,3/6/25 17:45,Esha Chatterjee,esha.chatterjee@gmail.com,Thane,Suggestion,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.62,3,Haldiram's Rasgulla,2/23/25,"Variety, Support",   delivery  
F006765,C006765,1/18/25 17:45,Niharika Pandey,niharika.pandey@gmail.com,Mumbai,Complaint,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.91,5,Allen Solly Shirt,11/14/24,Product Quality,     
F006766,C006766,11/9/24 17:45,Devansh Gupta,devansh.gupta@outlook.com,Indore,Praise,Negative,"Not worth the price, I am disappointed!",-0.08,2,Tata Tea Gold,11/14/24,"Usability, Variety",not worth the price i am disappointed
F006767,C006767,4/21/24 17:45,Jhanvi Saxena,jhanvi.saxena@yahoo.in,Surat,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.19,3,Allen Solly Shirt,1/2/25,"Delivery, Usability, Product Quality",   highly recommended
F006768,C006768,9/24/24 17:45,Vikas Choudhary,vikas.choudhary@rediffmail.com,Chandigarh,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.58,2,Tata Salt,11/28/24,Pricing,   delivery  
F006769,C006769,9/22/24 17:45,Omkar Kulkarni,omkar.kulkarni@hotmail.com,Kanpur,Praise,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.44,2,Allen Solly Shirt,1/13/25,"Usability, Variety, Pricing", product      
F006770,C006770,7/11/24 17:45,Omkar Kulkarni,omkar.kulkarni@yahoo.in,Amritsar,Complaint,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.78,5,Levi's Jeans,2/6/25,"Support, Usability, Refund", product      
F006771,C006771,4/2/24 17:45,Pooja Agarwal,pooja.agarwal@gmail.com,Ahmedabad,Praise,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.17,5,Mi Power Bank,11/22/24,"Usability, Delivery, Variety",item damaged  refund   
F006772,C006772,5/23/24 17:45,Aditi Verma,aditi.verma@gmail.com,Meerut,Complaint,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.84,5,L'Oreal Paris Lipstick,1/23/25,Pricing,     
F006773,C006773,11/15/24 17:45,Chirag Mehta,chirag.mehta@outlook.com,Delhi,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",-0.71,4,Nike Air Max Shoes,11/18/24,Usability,quality    price   
F006774,C006774,8/19/24 17:45,Lakshmi Rao,lakshmi.rao@hotmail.com,Kanpur,Complaint,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.65,1,Paper Boat Aam Panna,11/12/24,"Refund, Support, Usability",   delivery  
F006775,C006775,5/22/24 17:45,Tanmay Bansal,tanmay.bansal@outlook.com,Navi Mumbai,Suggestion,Negative,"Not worth the price, I am disappointed!",0.05,4,Maggi Noodles,3/8/25,"Delivery, Refund",not worth the price i am disappointed
F006776,C006776,7/26/24 17:45,Lakshmi Rao,lakshmi.rao@hotmail.com,Patna,Praise,Neutral,"ठीक है, पर इतना खास नहीं।",0.57,2,Mi Power Bank,10/27/24,"Product Quality, Variety, Support",     
F006777,C006777,6/8/24 17:45,Farhan Khan,farhan.khan@gmail.com,Gwalior,Suggestion,Negative,"Not bad, but not great either.",0.5,2,HP Pavilion x360 Laptop,9/23/24,"Support, Product Quality, Usability",not bad but not great either
F006778,C006778,2/14/25 17:45,Ananya Reddy,ananya.reddy@yahoo.in,Indore,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.17,4,Philips LED Bulb,3/11/25,"Delivery, Pricing, Product Quality",   highly recommended
F006779,C006779,7/20/24 17:45,Ishaan Malhotra,ishaan.malhotra@hotmail.com,Madurai,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",0.67,2,LG Refrigerator 260L,10/17/24,"Refund, Support",     
F006780,C006780,8/10/24 17:45,Pooja Agarwal,pooja.agarwal@yahoo.in,Ludhiana,Praise,Neutral,"ठीक है, पर इतना खास नहीं।",0.59,2,Tanishq Gold Ring,9/18/24,Support,     
F006781,C006781,11/30/24 17:45,Aditi Verma,aditi.verma@outlook.com,Jabalpur,Suggestion,Positive,"5-star service, super helpful!",0.53,3,Syska Hair Dryer,10/5/24,Usability,star service super helpful
F006782,C006782,6/27/24 17:45,Aditi Verma,aditi.verma@gmail.com,Mumbai,Suggestion,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.32,2,Amul Butter,3/6/25,"Usability, Product Quality",    quality excellent 
F006783,C006783,6/15/24 17:45,Yashwant Dubey,yashwant.dubey@outlook.com,Agra,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.38,5,Haldiram's Rasgulla,11/25/24,"Variety, Product Quality, Delivery",   highly recommended
F006784,C006784,7/31/24 17:45,Madhav Joshi,madhav.joshi@hotmail.com,Bhopal,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.26,3,OnePlus 11,12/27/24,Delivery,   delivery  
F006785,C006785,10/3/24 17:45,Jhanvi Saxena,jhanvi.saxena@rediffmail.com,Nashik,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.82,5,Oppo Reno 8,1/21/25,Refund,item damaged  refund   
F006786,C006786,1/14/25 17:45,Jhanvi Saxena,jhanvi.saxena@gmail.com,Patna,Complaint,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.76,1,Brooke Bond Red Label,12/15/24,Delivery,    quality excellent 
F006787,C006787,5/27/24 17:45,Yashwant Dubey,yashwant.dubey@outlook.com,Allahabad,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.27,5,Samsung Galaxy Tab S8,11/20/24,Support,   delivery  
F006788,C006788,6/6/24 17:45,Zoya Siddiqui,zoya.siddiqui@hotmail.com,Ludhiana,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.22,2,Redmi Smart TV,2/28/25,"Delivery, Refund, Pricing",     best purchase
F006789,C006789,5/5/24 17:45,Kunal Deshmukh,kunal.deshmukh@hotmail.com,Thane,Complaint,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.99,5,Tanishq Gold Ring,10/23/24,Variety,    quality excellent 
F006790,C006790,9/22/24 17:45,Devansh Gupta,devansh.gupta@hotmail.com,Navi Mumbai,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",-0.34,5,Haldiram's Rasgulla,1/20/25,"Refund, Support, Variety",     
F006791,C006791,5/13/24 17:45,Devansh Gupta,devansh.gupta@outlook.com,Aurangabad,Suggestion,Negative,"Late delivery, customer support बेकार है।",-0.4,1,Asus ROG Strix,12/9/24,"Usability, Product Quality",late delivery customer support  
F006792,C006792,8/16/24 17:45,Omkar Kulkarni,omkar.kulkarni@yahoo.in,Patna,Suggestion,Positive,"बहुत खराब service, improve करो।",0.49,3,Raymond Suit,3/15/25,Refund,  service improve 
F006793,C006793,11/19/24 17:45,Farhan Khan,farhan.khan@outlook.com,Allahabad,Suggestion,Negative,"Not worth the price, I am disappointed!",0.34,3,Nestle KitKat,1/25/25,Delivery,not worth the price i am disappointed
F006794,C006794,7/10/24 17:45,Zoya Siddiqui,zoya.siddiqui@outlook.com,Solapur,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.19,5,Syska Hair Dryer,10/28/24,"Product Quality, Delivery",     
F006795,C006795,6/17/24 17:45,Gaurav Yadav,gaurav.yadav@yahoo.in,Madurai,Suggestion,Negative,"Not worth the price, I am disappointed!",0.49,4,Samsung Galaxy Tab S8,11/4/24,"Support, Usability",not worth the price i am disappointed
F006796,C006796,5/29/24 17:45,Aarav Sharma,aarav.sharma@yahoo.in,Nagpur,Complaint,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.27,5,Asus ROG Strix,1/15/25,"Product Quality, Usability, Refund",    quality excellent 
F006797,C006797,11/7/24 17:45,Omkar Kulkarni,omkar.kulkarni@hotmail.com,Madurai,Praise,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.45,1,Bournvita Health Drink,12/22/24,Product Quality,quality    price   
F006798,C006798,11/24/24 17:45,Omkar Kulkarni,omkar.kulkarni@outlook.com,Indore,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.21,1,Parle-G Biscuits,12/10/24,Usability,quality    price   
F006799,C006799,1/15/25 17:45,Omkar Kulkarni,omkar.kulkarni@yahoo.in,Hyderabad,Praise,Neutral,"ठीक है, पर इतना खास नहीं।",0.14,5,Bajaj Mixer Grinder,10/16/24,"Variety, Pricing",     
F006800,C006800,11/7/24 17:45,Vikas Choudhary,vikas.choudhary@rediffmail.com,Navi Mumbai,Complaint,Negative,"Not bad, but not great either.",0.36,3,L'Oreal Paris Lipstick,2/23/25,"Variety, Delivery",not bad but not great either
F006801,C006801,9/19/24 17:45,Sakshi Thakur,sakshi.thakur@gmail.com,Vijayawada,Praise,Negative,"Late delivery, customer support बेकार है।",0.67,2,Redmi Smart TV,12/29/24,"Variety, Delivery",late delivery customer support  
F006802,C006802,5/2/24 17:45,Ishaan Malhotra,ishaan.malhotra@outlook.com,Vijayawada,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.7,4,Samsung Galaxy S23,10/16/24,"Delivery, Usability",     best purchase
F006803,C006803,1/14/25 17:45,Lakshmi Rao,lakshmi.rao@rediffmail.com,Mumbai,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.34,4,Nestle KitKat,12/17/24,Variety,    improvement   
F006804,C006804,1/14/25 17:45,Pooja Agarwal,pooja.agarwal@outlook.com,Kolkata,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.99,2,Sony Bravia OLED TV,11/12/24,Delivery,   highly recommended
F006805,C006805,12/18/24 17:45,Aditi Verma,aditi.verma@yahoo.in,Ludhiana,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.86,2,Mi Power Bank,11/17/24,Refund,    improvement   
F006806,C006806,5/16/24 17:45,Chirag Mehta,chirag.mehta@hotmail.com,Chandigarh,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.78,4,Redmi Smart TV,1/1/25,Delivery,quality    price   
F006807,C006807,1/30/25 17:45,Harshita Iyer,harshita.iyer@rediffmail.com,Nagpur,Suggestion,Negative,"Late delivery, customer support बेकार है।",0.33,3,Bisleri 1L Water Bottle,2/25/25,"Delivery, Refund, Support",late delivery customer support  
F006808,C006808,7/10/24 17:45,Arjun Singh,arjun.singh@outlook.com,Vadodara,Suggestion,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.39,4,Samsung Galaxy S23,2/6/25,"Delivery, Refund, Pricing",    quality excellent 
F006809,C006809,5/5/24 17:45,Yashwant Dubey,yashwant.dubey@hotmail.com,Hyderabad,Complaint,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.89,3,Fortune Sunflower Oil,10/3/24,"Pricing, Delivery, Usability",    quality excellent 
F006810,C006810,10/14/24 17:45,Ananya Reddy,ananya.reddy@yahoo.in,Chandigarh,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.95,1,Amul Butter,3/15/25,"Refund, Pricing, Support",quality    price   
F006811,C006811,1/17/25 17:45,Chirag Mehta,chirag.mehta@outlook.com,Solapur,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",0.61,5,LG Refrigerator 260L,9/29/24,"Usability, Delivery",     
F006812,C006812,10/2/24 17:45,Harshita Iyer,harshita.iyer@outlook.com,Indore,Complaint,Negative,"Late delivery, customer support बेकार है।",-0.94,2,Bisleri 1L Water Bottle,12/14/24,Support,late delivery customer support  
F006813,C006813,12/7/24 17:45,Ishaan Malhotra,ishaan.malhotra@yahoo.in,Kota,Complaint,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.09,5,Tanishq Gold Ring,10/22/24,"Pricing, Support, Refund", product      
F006814,C006814,1/11/25 17:45,Urvashi Sharma,urvashi.sharma@rediffmail.com,Delhi,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.28,5,Tata Salt,10/7/24,Refund,     
F006815,C006815,10/18/24 17:45,Aditi Verma,aditi.verma@yahoo.in,Allahabad,Complaint,Positive,"5-star service, super helpful!",-0.02,1,Himalaya Face Wash,11/13/24,"Usability, Product Quality",star service super helpful
F006816,C006816,12/9/24 17:45,Arjun Singh,arjun.singh@gmail.com,Kanpur,Suggestion,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.16,2,Himalaya Face Wash,11/8/24,Pricing,    quality excellent 
F006817,C006817,7/26/24 17:45,Urvashi Sharma,urvashi.sharma@gmail.com,Mumbai,Complaint,Positive,"बहुत खराब service, improve करो।",-0.07,5,Samsung Galaxy Tab S8,1/3/25,"Refund, Delivery, Product Quality",  service improve 
F006818,C006818,12/31/24 17:45,Rohit Sinha,rohit.sinha@outlook.com,Solapur,Complaint,Negative,"Not worth the price, I am disappointed!",0.07,5,Boat Airdopes 141,2/17/25,Refund,not worth the price i am disappointed
F006819,C006819,8/22/24 17:45,Lakshmi Rao,lakshmi.rao@yahoo.in,Nagpur,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",-0.29,5,Allen Solly Shirt,10/24/24,Usability,quality    price   
F006820,C006820,12/18/24 17:45,Rohit Sinha,rohit.sinha@rediffmail.com,Dhanbad,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",0.68,2,Parle-G Biscuits,12/8/24,Refund,     
F006821,C006821,12/19/24 17:45,Zoya Siddiqui,zoya.siddiqui@hotmail.com,Jabalpur,Praise,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.54,4,Fortune Sunflower Oil,10/19/24,"Support, Pricing, Refund", product      
F006822,C006822,10/20/24 17:45,Vikas Choudhary,vikas.choudhary@outlook.com,Patna,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.33,3,Paper Boat Aam Panna,3/6/25,"Product Quality, Refund, Variety",   delivery  
F006823,C006823,5/23/24 17:45,Lakshmi Rao,lakshmi.rao@yahoo.in,Amritsar,Suggestion,Negative,"Not bad, but not great either.",0.18,3,Apple iPhone 15,2/21/25,Pricing,not bad but not great either
F006824,C006824,3/11/25 17:45,Harshita Iyer,harshita.iyer@yahoo.in,Solapur,Complaint,Positive,"5-star service, super helpful!",-0.67,3,Maybelline Mascara,2/11/25,"Refund, Variety, Product Quality",star service super helpful
F006825,C006825,4/17/24 17:45,Sakshi Thakur,sakshi.thakur@rediffmail.com,Pimpri-Chinchwad,Praise,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.26,4,Xiaomi Redmi Note 12,2/15/25,"Refund, Pricing",    quality excellent 
F006826,C006826,1/21/25 17:45,Niharika Pandey,niharika.pandey@yahoo.in,Vijayawada,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.57,4,Syska Hair Dryer,12/2/24,Product Quality,     best purchase
F006827,C006827,5/22/24 17:45,Arjun Singh,arjun.singh@yahoo.in,Pune,Suggestion,Positive,"बहुत खराब service, improve करो।",0.73,4,OnePlus 11,10/5/24,"Support, Delivery",  service improve 
F006828,C006828,11/8/24 17:45,Aarav Sharma,aarav.sharma@rediffmail.com,Patna,Complaint,Negative,"Item damaged आया, refund भी नहीं मिला!",0.25,1,Samsung Galaxy Tab S8,10/6/24,Delivery,item damaged  refund   
F006829,C006829,2/20/25 17:45,Pooja Agarwal,pooja.agarwal@yahoo.in,Kolkata,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.31,1,Sony Bravia OLED TV,11/8/24,"Delivery, Usability",    improvement   
F006830,C006830,8/5/24 17:45,Tanmay Bansal,tanmay.bansal@outlook.com,Vadodara,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.38,4,Paper Boat Aam Panna,9/30/24,"Delivery, Product Quality, Refund",     
F006831,C006831,1/2/25 17:45,Ananya Reddy,ananya.reddy@outlook.com,Jaipur,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.43,5,Levi's Jeans,11/29/24,Pricing,   highly recommended
F006832,C006832,10/21/24 17:45,Jhanvi Saxena,jhanvi.saxena@gmail.com,Pimpri-Chinchwad,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.77,2,Bisleri 1L Water Bottle,12/22/24,"Variety, Product Quality, Delivery",    improvement   
F006833,C006833,3/9/25 17:45,Esha Chatterjee,esha.chatterjee@outlook.com,Vadodara,Complaint,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.33,1,Redmi Smart TV,1/4/25,"Product Quality, Usability",item damaged  refund   
F006834,C006834,3/10/25 17:45,Farhan Khan,farhan.khan@outlook.com,Vadodara,Complaint,Positive,"5-star service, super helpful!",-0.91,5,L'Oreal Paris Lipstick,9/30/24,Product Quality,star service super helpful
F006835,C006835,5/9/24 17:45,Lakshmi Rao,lakshmi.rao@yahoo.in,Raipur,Praise,Negative,"Not bad, but not great either.",0.47,5,Samsung Galaxy S23,1/3/25,Product Quality,not bad but not great either
F006836,C006836,6/25/24 17:45,Vikas Choudhary,vikas.choudhary@outlook.com,Bhopal,Praise,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.86,4,Samsung Galaxy S23,2/9/25,"Pricing, Usability",    quality excellent 
F006837,C006837,5/21/24 17:45,Akhil Nair,akhil.nair@outlook.com,Ludhiana,Complaint,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.16,1,Asus ROG Strix,1/15/25,"Product Quality, Delivery, Variety",   delivery  
F006838,C006838,6/21/24 17:45,Aarav Sharma,aarav.sharma@yahoo.in,Ahmedabad,Complaint,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.9,3,Himalaya Face Wash,10/11/24,"Refund, Variety",    quality excellent 
F006839,C006839,2/24/25 17:45,Jhanvi Saxena,jhanvi.saxena@gmail.com,Chandigarh,Suggestion,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.04,4,Redmi Smart TV,3/12/25,"Refund, Usability",   delivery  
F006840,C006840,1/23/25 17:45,Jhanvi Saxena,jhanvi.saxena@rediffmail.com,Varanasi,Praise,Negative,"Late delivery, customer support बेकार है।",-0.88,2,Samsung Galaxy Tab S8,10/25/24,"Refund, Variety",late delivery customer support  
F006841,C006841,6/16/24 17:45,Chirag Mehta,chirag.mehta@rediffmail.com,Amritsar,Complaint,Negative,"Not bad, but not great either.",0.02,5,Himalaya Face Wash,2/3/25,Pricing,not bad but not great either
F006842,C006842,10/22/24 17:45,Ananya Reddy,ananya.reddy@rediffmail.com,Patna,Complaint,Positive,"5-star service, super helpful!",0.1,2,Britannia Marie Gold,2/17/25,"Product Quality, Refund, Delivery",star service super helpful
F006843,C006843,9/9/24 17:45,Gaurav Yadav,gaurav.yadav@hotmail.com,Kota,Complaint,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.26,4,Fortune Sunflower Oil,2/18/25,"Refund, Support, Pricing",   delivery  
F006844,C006844,5/14/24 17:45,Pooja Agarwal,pooja.agarwal@gmail.com,Jabalpur,Praise,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.07,1,Raymond Suit,1/10/25,"Refund, Support, Usability",    quality excellent 
F006845,C006845,12/15/24 17:45,Sakshi Thakur,sakshi.thakur@rediffmail.com,Allahabad,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.27,4,Tata Salt,12/8/24,Variety,     best purchase
F006846,C006846,9/4/24 17:45,Niharika Pandey,niharika.pandey@gmail.com,Gwalior,Complaint,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.55,4,Brooke Bond Red Label,1/23/25,"Support, Variety, Product Quality",   delivery  
F006847,C006847,12/3/24 17:45,Harshita Iyer,harshita.iyer@outlook.com,Allahabad,Praise,Negative,"Not bad, but not great either.",-0.73,3,Dove Shampoo,12/26/24,"Pricing, Variety",not bad but not great either
F006848,C006848,4/26/24 17:45,Yashwant Dubey,yashwant.dubey@hotmail.com,Chennai,Complaint,Negative,"Not bad, but not great either.",-0.14,2,Sony Bravia OLED TV,11/5/24,Refund,not bad but not great either
F006849,C006849,1/26/25 17:45,Pooja Agarwal,pooja.agarwal@outlook.com,Ghaziabad,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.08,4,Parle-G Biscuits,9/17/24,"Usability, Support",item damaged  refund   
F006850,C006850,5/7/24 17:45,Madhav Joshi,madhav.joshi@hotmail.com,Vadodara,Complaint,Positive,"5-star service, super helpful!",-0.33,4,Parle-G Biscuits,10/26/24,Pricing,star service super helpful
F006851,C006851,12/6/24 17:45,Madhav Joshi,madhav.joshi@outlook.com,Coimbatore,Complaint,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.16,2,JBL Bluetooth Speaker,1/14/25,"Usability, Product Quality",     
F006852,C006852,2/4/25 17:45,Zoya Siddiqui,zoya.siddiqui@yahoo.in,Hyderabad,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.51,5,Syska Hair Dryer,3/6/25,"Usability, Variety",     
F006853,C006853,10/13/24 17:45,Arjun Singh,arjun.singh@rediffmail.com,Thane,Complaint,Negative,"Not bad, but not great either.",0.97,2,Puma Running Shoes,10/23/24,"Delivery, Usability, Product Quality",not bad but not great either
F006854,C006854,2/15/25 17:45,Yashwant Dubey,yashwant.dubey@hotmail.com,Chandigarh,Suggestion,Positive,"5-star service, super helpful!",0.67,1,Britannia Marie Gold,3/1/25,"Pricing, Usability, Delivery",star service super helpful
F006855,C006855,2/12/25 17:45,Ananya Reddy,ananya.reddy@gmail.com,Lucknow,Complaint,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.49,4,Dove Shampoo,2/24/25,"Refund, Variety, Delivery",   delivery  
F006856,C006856,11/28/24 17:45,Bhavesh Patel,bhavesh.patel@yahoo.in,Raipur,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",-0.32,5,Levi's Jeans,11/22/24,Product Quality,     
F006857,C006857,1/26/25 17:45,Urvashi Sharma,urvashi.sharma@outlook.com,Surat,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",0.75,3,Samsung Galaxy Tab S8,11/28/24,"Support, Usability",item damaged  refund   
F006858,C006858,6/13/24 17:45,Chirag Mehta,chirag.mehta@outlook.com,Visakhapatnam,Praise,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.74,1,Fortune Sunflower Oil,11/13/24,"Product Quality, Pricing",quality    price   
F006859,C006859,4/24/24 17:45,Zoya Siddiqui,zoya.siddiqui@hotmail.com,Solapur,Praise,Negative,"Late delivery, customer support बेकार है।",-0.34,3,HP Pavilion x360 Laptop,1/6/25,"Delivery, Product Quality",late delivery customer support  
